,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
29,frozenset({'?a dbo:academyawards ?b'}),frozenset({'?a dbo:baftaawards ?b'}),1514.0,732.0,135.0,0.0891677675033025,0.00012181389003183402,-1108113.0,-802.5627266134879
30,frozenset({'?b dbo:academyawards ?a'}),frozenset({'?a dbo:starring ?b'}),1514.0,104619.0,368.0,0.2430647291941876,2.323332560951525e-06,-158392798.0,-138212.61082024433
31,frozenset({'?a dbo:starring ?b'}),frozenset({'?b dbo:academyawards ?a'}),104619.0,1514.0,368.0,0.0035175254972806087,2.323332560951525e-06,-158392798.0,-1518.340802486307
32,frozenset({'?a dbo:coachteams ?b'}),frozenset({'?a dbo:college ?b'}),1600.0,9921.0,328.0,0.205,2.0663239592782983e-05,-15873272.0,-12477.987421383647
33,frozenset({'?a dbo:college ?b'}),frozenset({'?a dbo:coachteams ?b'}),9921.0,1600.0,328.0,0.033061183348452775,2.0663239592782983e-05,-15873272.0,-1653.67236526634
34,frozenset({'?a dbo:coachteams ?b'}),frozenset({'?a dbo:name ?b'}),1600.0,85778.0,120.0,0.075,8.74350066450605e-07,-137244680.0,-92731.8918918919
35,frozenset({'?a dbo:name ?b'}),frozenset({'?a dbo:coachteams ?b'}),85778.0,1600.0,120.0,0.0013989601063209682,8.743500664506051e-07,-137244680.0,-1601.2400709799435
36,frozenset({'?a dbo:team ?b'}),frozenset({'?a dbo:coachteams ?b'}),13259.0,1600.0,167.0,0.012595218342258088,7.872011463911306e-06,-21214233.0,-1619.396654445463
37,frozenset({'?a dbo:coachteams ?b'}),frozenset({'?a dbo:team ?b'}),1600.0,13259.0,167.0,0.104375,7.872011463911306e-06,-21214233.0,-14803.070481507328
38,frozenset({'?b dbo:credits ?a'}),frozenset({'?a dbo:starring ?b'}),3241.0,104619.0,121.0,0.037334156124652886,3.5685827741283023e-07,-339070058.0,-108675.30064102563
39,frozenset({'?a dbo:starring ?b'}),frozenset({'?b dbo:credits ?a'}),104619.0,3241.0,121.0,0.0011565776770949827,3.5685827741283023e-07,-339070058.0,-3243.7516507492965
40,frozenset({'?a dbo:south ?b'}),frozenset({'?b dbo:north ?a'}),1139.0,1154.0,501.0,0.43985952589991223,0.00038116076767756693,-1313905.0,-2058.4122257053295
41,frozenset({'?b dbo:north ?a'}),frozenset({'?a dbo:south ?b'}),1154.0,1139.0,501.0,0.4341421143847487,0.0003811607676775669,-1313905.0,-2011.1056661562022
42,frozenset({'?b dbo:johtofollowing ?a'}),frozenset({'?a dbo:johtopreceding ?b'}),166.0,169.0,125.0,0.7530120481927711,0.004455692592856634,-27929.0,-680.1951219512196
43,frozenset({'?a dbo:johtopreceding ?b'}),frozenset({'?b dbo:johtofollowing ?a'}),169.0,166.0,125.0,0.7396449704142012,0.004455692592856633,-27929.0,-633.75
44,frozenset({'?a dbo:line ?b'}),frozenset({'?a dbo:route ?b'}),4054.0,11400.0,169.0,0.04168722249629995,3.656773903184206e-06,-46215431.0,-11894.863835263835
45,frozenset({'?a dbo:route ?b'}),frozenset({'?a dbo:line ?b'}),11400.0,4054.0,169.0,0.014824561403508772,3.656773903184206e-06,-46215431.0,-4113.988068738314
46,frozenset({'?a dbo:line ?b'}),frozenset({'?a dbo:lines ?b'}),4054.0,582.0,323.0,0.07967439565860879,0.00013689758704228314,-2359105.0,-631.2983114446529
47,frozenset({'?a dbo:lines ?b'}),frozenset({'?a dbo:line ?b'}),582.0,4054.0,323.0,0.5549828178694158,0.00013689758704228314,-2359105.0,-9107.513513513513
48,frozenset({'?b dbo:preceded ?a'}),frozenset({'?a dbo:succeeded ?b'}),2929.0,2457.0,1448.0,0.49436667804711504,0.00020120743917261498,-7195105.0,-4857.274814314652
49,frozenset({'?a dbo:succeeded ?b'}),frozenset({'?b dbo:preceded ?a'}),2457.0,2929.0,1448.0,0.5893365893365894,0.000201207439172615,-7195105.0,-7129.926660059466
50,frozenset({'?a dbo:subdivision ?b'}),frozenset({'?b dbo:tribus ?a'}),31953.0,1888.0,332.0,0.010390260695396364,5.503316046290447e-06,-60326932.0,-1906.8122766515924
51,frozenset({'?b dbo:tribus ?a'}),frozenset({'?a dbo:subdivision ?b'}),1888.0,31953.0,332.0,0.17584745762711865,5.503316046290447e-06,-60326932.0,-38769.52185089974
52,frozenset({'?a dbo:preceded ?b'}),frozenset({'?a dbo:before ?b'}),2929.0,110727.0,1237.0,0.42232843974052575,3.8141414446388484e-06,-324318146.0,-191676.3912529551
53,frozenset({'?a dbo:before ?b'}),frozenset({'?a dbo:preceded ?b'}),110727.0,2929.0,1237.0,0.011171620291347188,3.814141444638849e-06,-324318146.0,-2961.0800621061285
54,frozenset({'?b dbo:preceded ?a'}),frozenset({'?a dbo:after ?b'}),2929.0,108623.0,885.0,0.302150904745647,2.7816475769003524e-06,-318155882.0,-155652.5626223092
55,frozenset({'?a dbo:after ?b'}),frozenset({'?b dbo:preceded ?a'}),108623.0,2929.0,885.0,0.008147445752741133,2.781647576900353e-06,-318155882.0,-2952.051680929663
56,frozenset({'?b dbo:succeeded ?a'}),frozenset({'?a dbo:before ?b'}),2457.0,110727.0,721.0,0.2934472934472934,2.6501873386553723e-06,-272055518.0,-156713.00806451612
57,frozenset({'?a dbo:before ?b'}),frozenset({'?b dbo:succeeded ?a'}),110727.0,2457.0,721.0,0.006511510291076251,2.6501873386553728e-06,-272055518.0,-2472.097085613512
58,frozenset({'?a dbo:after ?b'}),frozenset({'?a dbo:succeeded ?b'}),108623.0,2457.0,902.0,0.008303950360420906,3.379711176402485e-06,-266885809.0,-2476.565275108846
59,frozenset({'?a dbo:succeeded ?b'}),frozenset({'?a dbo:after ?b'}),2457.0,108623.0,902.0,0.3671143671143671,3.379711176402485e-06,-266885809.0,-171629.74533762055
60,frozenset({'?a dbo:worldSnookerChampionshipRoundsProperty ?b'}),frozenset({'?a dbo:worldSnookerChampionshipRoundsProperty84 ?b'}),363.0,111.0,109.0,0.3002754820936639,0.0027051845233663414,-40184.0,-157.20472440944883
61,frozenset({'?a dbo:worldSnookerChampionshipRoundsProperty84 ?b'}),frozenset({'?a dbo:worldSnookerChampionshipRoundsProperty ?b'}),111.0,363.0,109.0,0.9819819819819819,0.0027051845233663414,-40184.0,-20090.999999999956
62,frozenset({'?b dbo:junction ?a'}),frozenset({'?a dbo:junction ?b'}),22898.0,22898.0,1087.0,0.04747139488164905,2.0731677387391497e-06,-524317317.0,-24038.12324056669
63,frozenset({'?a dbo:junction ?b'}),frozenset({'?b dbo:junction ?a'}),22898.0,22898.0,1087.0,0.04747139488164905,2.0731677387391497e-06,-524317317.0,-24038.12324056669
64,frozenset({'?a dbo:road ?b'}),frozenset({'?a dbo:junction ?b'}),12105.0,22898.0,1106.0,0.09136720363486163,3.990182707435655e-06,-277179184.0,-25199.398581689245
65,frozenset({'?a dbo:junction ?b'}),frozenset({'?a dbo:road ?b'}),22898.0,12105.0,1106.0,0.048301161673508605,3.990182707435655e-06,-277179184.0,-12718.309104258444
66,frozenset({'?a dbo:road ?b'}),frozenset({'?b dbo:junction ?a'}),12105.0,22898.0,182.0,0.015035109458901281,6.566123442615635e-07,-277180108.0,-23246.513880734714
67,frozenset({'?b dbo:junction ?a'}),frozenset({'?a dbo:road ?b'}),22898.0,12105.0,182.0,0.007948292427286226,6.566123442615635e-07,-277180108.0,-12200.97693255855
68,frozenset({'?a dbo:junction ?b'}),frozenset({'?a dbo:startingTerminus ?b'}),22898.0,14089.0,550.0,0.02401956502751332,1.7048452713118974e-06,-322609372.0,-14434.715589761949
69,frozenset({'?a dbo:startingTerminus ?b'}),frozenset({'?a dbo:junction ?b'}),14089.0,22898.0,550.0,0.03903754702249982,1.7048452713118972e-06,-322609372.0,-23827.153630253342
70,frozenset({'?b dbo:junction ?a'}),frozenset({'?a dbo:startingTerminus ?b'}),22898.0,14089.0,278.0,0.012140798322997642,8.617217916812863e-07,-322609644.0,-14261.141644562334
71,frozenset({'?a dbo:startingTerminus ?b'}),frozenset({'?b dbo:junction ?a'}),14089.0,22898.0,278.0,0.01973170558591809,8.617217916812862e-07,-322609644.0,-23357.891028890015
72,frozenset({'?a dbo:cities ?b'}),frozenset({'?a dbo:junction ?b'}),5650.0,22898.0,533.0,0.09433628318584071,4.1198481607931135e-06,-129373167.0,-25282.01094391245
73,frozenset({'?a dbo:junction ?b'}),frozenset({'?a dbo:cities ?b'}),22898.0,5650.0,533.0,0.02327714210848109,4.1198481607931135e-06,-129373167.0,-5783.626291079812
74,frozenset({'?a dbo:junction ?b'}),frozenset({'?a dbo:from ?b'}),22898.0,5212.0,105.0,0.004585553323434361,8.798068540741292e-07,-119344271.0,-5235.00539639363
75,frozenset({'?a dbo:from ?b'}),frozenset({'?a dbo:junction ?b'}),5212.0,22898.0,105.0,0.02014581734458941,8.798068540741292e-07,-119344271.0,-23367.76267867633
76,frozenset({'?a dbo:endingTerminus ?b'}),frozenset({'?a dbo:junction ?b'}),13423.0,22898.0,598.0,0.04455039856961931,1.94560217353565e-06,-307359256.0,-23964.633996101365
77,frozenset({'?a dbo:junction ?b'}),frozenset({'?a dbo:endingTerminus ?b'}),22898.0,13423.0,598.0,0.026115817975369028,1.94560217353565e-06,-307359256.0,-13781.926278026905
78,frozenset({'?a dbo:endingTerminus ?b'}),frozenset({'?b dbo:junction ?a'}),13423.0,22898.0,304.0,0.022647694256127542,9.89068663469628e-07,-307359550.0,-23427.58068450339
79,frozenset({'?b dbo:junction ?a'}),frozenset({'?a dbo:endingTerminus ?b'}),22898.0,13423.0,304.0,0.013276268669752816,9.89068663469628e-07,-307359550.0,-13602.591661503055
80,frozenset({'?a dbo:junction ?b'}),frozenset({'?a dbo:to ?b'}),22898.0,4945.0,121.0,0.0052843043060529305,1.0686156331755168e-06,-113230489.0,-4970.26438951574
81,frozenset({'?a dbo:to ?b'}),frozenset({'?a dbo:junction ?b'}),4945.0,22898.0,121.0,0.024469160768452982,1.0686156331755168e-06,-113230489.0,-23471.323590381424
82,frozenset({'?a dbo:office ?b'}),frozenset({'?a dbo:title ?b'}),4178.0,135504.0,278.0,0.0665390138822403,4.910483371873916e-07,-566135434.0,-145161.93179487178
83,frozenset({'?a dbo:title ?b'}),frozenset({'?a dbo:office ?b'}),135504.0,4178.0,278.0,0.002051599952768922,4.910483371873915e-07,-566135434.0,-4185.587150400071
84,frozenset({'?b dbo:tributaryRight ?a'}),frozenset({'?a dbo:mouthName ?b'}),1040.0,483.0,119.0,0.11442307692307692,0.00023690078037904124,-502201.0,-544.2779587404995
85,frozenset({'?a dbo:mouthName ?b'}),frozenset({'?b dbo:tributaryRight ?a'}),483.0,1040.0,119.0,0.2463768115942029,0.00023690078037904127,-502201.0,-1378.673076923077
86,frozenset({'?a dbo:road ?b'}),frozenset({'?b dbo:road ?a'}),12105.0,12105.0,2236.0,0.18471705906650143,1.5259567043907594e-05,-146528789.0,-14846.37957239842
87,frozenset({'?b dbo:road ?a'}),frozenset({'?a dbo:road ?b'}),12105.0,12105.0,2236.0,0.18471705906650143,1.5259567043907594e-05,-146528789.0,-14846.37957239842
88,frozenset({'?b dbo:sisterStations ?a'}),frozenset({'?a dbo:sisterStations ?b'}),4417.0,4417.0,3178.0,0.7194928684627575,0.00016289175197255093,-19506711.0,-15742.915254237287
89,frozenset({'?a dbo:sisterStations ?b'}),frozenset({'?b dbo:sisterStations ?a'}),4417.0,4417.0,3178.0,0.7194928684627575,0.00016289175197255093,-19506711.0,-15742.915254237287
90,frozenset({'?a dbo:endingTerminus ?b'}),frozenset({'?a dbo:road ?b'}),13423.0,12105.0,1273.0,0.09483721969753409,7.834549334781832e-06,-162484142.0,-13372.180411522635
91,frozenset({'?a dbo:road ?b'}),frozenset({'?a dbo:endingTerminus ?b'}),12105.0,13423.0,1273.0,0.10516315572077654,7.834549334781832e-06,-162484142.0,-14999.382385524372
92,frozenset({'?a dbo:endingTerminus ?b'}),frozenset({'?b dbo:road ?a'}),13423.0,12105.0,435.0,0.032407062504656185,2.677163362631655e-06,-162484980.0,-12509.392670157069
93,frozenset({'?b dbo:road ?a'}),frozenset({'?a dbo:endingTerminus ?b'}),12105.0,13423.0,435.0,0.03593556381660471,2.6771633626316556e-06,-162484980.0,-13922.305912596401
94,frozenset({'?a dbo:road ?b'}),frozenset({'?a dbo:startingTerminus ?b'}),12105.0,14089.0,1332.0,0.1100371747211896,7.810147968002668e-06,-170546013.0,-15829.874686716792
95,frozenset({'?a dbo:startingTerminus ?b'}),frozenset({'?a dbo:road ?b'}),14089.0,12105.0,1332.0,0.09454184115267229,7.810147968002668e-06,-170546013.0,-13367.818139060908
96,frozenset({'?a dbo:startingTerminus ?b'}),frozenset({'?b dbo:road ?a'}),14089.0,12105.0,441.0,0.031301014976222584,2.585792232649532e-06,-170546904.0,-12495.10961313013
97,frozenset({'?b dbo:road ?a'}),frozenset({'?a dbo:startingTerminus ?b'}),12105.0,14089.0,441.0,0.036431226765799254,2.585792232649532e-06,-170546904.0,-14620.648148148148
98,frozenset({'?b dbo:child ?a'}),frozenset({'?a dbo:fam ?b'}),679.0,6866.0,216.0,0.3181148748159057,4.633190719718988e-05,-4661798.0,-10067.67818574514
99,frozenset({'?a dbo:fam ?b'}),frozenset({'?b dbo:child ?a'}),6866.0,679.0,216.0,0.03145936498689193,4.633190719718989e-05,-4661798.0,-700.0222556390978
100,frozenset({'?a dbo:family ?b'}),frozenset({'?b dbo:family ?a'}),3512.0,3512.0,1436.0,0.40888382687927105,0.00011642477986311818,-12332708.0,-5939.610789980732
101,frozenset({'?b dbo:family ?a'}),frozenset({'?a dbo:family ?b'}),3512.0,3512.0,1436.0,0.40888382687927105,0.00011642477986311818,-12332708.0,-5939.610789980732
102,frozenset({'?a dbo:finalteam ?b'}),frozenset({'?a dbo:debutteam ?b'}),1609.0,3013.0,297.0,0.18458669981354878,6.126342509576793e-05,-4847620.0,-3693.832317073171
103,frozenset({'?a dbo:debutteam ?b'}),frozenset({'?a dbo:finalteam ?b'}),3013.0,1609.0,297.0,0.0985728509790906,6.126342509576794e-05,-4847620.0,-1783.837997054492
104,frozenset({'?a dbo:finalteam ?b'}),frozenset({'?a dbo:teams ?b'}),1609.0,23167.0,1227.0,0.7625854568054692,3.291688422348466e-05,-37274476.0,-97576.1623036649
105,frozenset({'?a dbo:teams ?b'}),frozenset({'?a dbo:finalteam ?b'}),23167.0,1609.0,1227.0,0.05296326671558683,3.291688422348467e-05,-37274476.0,-1697.9278030993619
106,frozenset({'?a dbo:minorPremiers ?b'}),frozenset({'?a dbo:premiers ?b'}),170.0,170.0,114.0,0.6705882352941176,0.003944636678200691,-28786.0,-513.0357142857142
107,frozenset({'?a dbo:premiers ?b'}),frozenset({'?a dbo:minorPremiers ?b'}),170.0,170.0,114.0,0.6705882352941176,0.003944636678200691,-28786.0,-513.0357142857142
108,frozenset({'?a dbo:spouse ?b'}),frozenset({'?b dbo:spouse ?a'}),3605.0,3605.0,755.0,0.20943134535367544,5.8094686644570165e-05,-12995270.0,-4558.743859649123
109,frozenset({'?b dbo:spouse ?a'}),frozenset({'?a dbo:spouse ?b'}),3605.0,3605.0,755.0,0.20943134535367544,5.8094686644570165e-05,-12995270.0,-4558.743859649123
110,frozenset({'?b dbo:currentclub ?a'}),frozenset({'?a dbo:name ?b'}),12673.0,85778.0,5294.0,0.4177384991714669,4.869995793460641e-06,-1087059300.0,-147316.96991462258
111,frozenset({'?a dbo:name ?b'}),frozenset({'?b dbo:currentclub ?a'}),85778.0,12673.0,5294.0,0.06171745669052671,4.869995793460641e-06,-1087059300.0,-13505.526763083346
112,frozenset({'?a dbo:manager ?b'}),frozenset({'?b dbo:currentclub ?a'}),6383.0,12673.0,263.0,0.0412031959893467,3.2512582647634104e-06,-80891496.0,-13216.564705882354
113,frozenset({'?b dbo:currentclub ?a'}),frozenset({'?a dbo:manager ?b'}),12673.0,6383.0,263.0,0.02075278150398485,3.2512582647634104e-06,-80891496.0,-6517.251087832393
114,frozenset({'?a dbo:clubs ?b'}),frozenset({'?a dbo:currentclub ?b'}),53430.0,12673.0,9493.0,0.17767172000748643,1.4019704884990645e-05,-677108897.0,-15409.904180986412
115,frozenset({'?a dbo:currentclub ?b'}),frozenset({'?a dbo:clubs ?b'}),12673.0,53430.0,9493.0,0.7490728320050501,1.4019704884990645e-05,-677108897.0,-212926.32610062897
116,frozenset({'?a dbo:youthclubs ?b'}),frozenset({'?a dbo:currentclub ?b'}),6779.0,12673.0,804.0,0.11860156365245611,9.358602039963395e-06,-85909463.0,-14377.15280334728
117,frozenset({'?a dbo:currentclub ?b'}),frozenset({'?a dbo:youthclubs ?b'}),12673.0,6779.0,804.0,0.06344196322891187,9.358602039963397e-06,-85909463.0,-7237.13825933103
118,frozenset({'?a dbo:managerclubs ?b'}),frozenset({'?a dbo:currentclub ?b'}),4013.0,12673.0,319.0,0.07949165213057563,6.272520486907254e-06,-50856430.0,-13766.306442880346
119,frozenset({'?a dbo:currentclub ?b'}),frozenset({'?a dbo:managerclubs ?b'}),12673.0,4013.0,319.0,0.02517162471395881,6.272520486907253e-06,-50856430.0,-4115.596244131456
120,frozenset({'?a dbo:title ?b'}),frozenset({'?b dbo:mp ?a'}),135504.0,711.0,438.0,0.003232376904002834,4.546240371312003e-06,-96342906.0,-712.3024299231487
121,frozenset({'?b dbo:mp ?a'}),frozenset({'?a dbo:title ?b'}),711.0,135504.0,438.0,0.6160337552742616,4.546240371312003e-06,-96342906.0,-352903.4175824176
122,frozenset({'?a dbo:developedFrom ?b'}),frozenset({'?b dbo:variantsWithTheirOwnArticles ?a'}),633.0,704.0,336.0,0.5308056872037915,0.0007539853511417493,-445296.0,-1498.3131313131314
123,frozenset({'?b dbo:variantsWithTheirOwnArticles ?a'}),frozenset({'?a dbo:developedFrom ?b'}),704.0,633.0,336.0,0.4772727272727273,0.0007539853511417492,-445296.0,-1209.0434782608695
124,frozenset({'?a dbo:constituencyMp ?b'}),frozenset({'?b dbo:mp ?a'}),474.0,711.0,322.0,0.679324894514768,0.000955449921961699,-336692.0,-2214.0789473684213
125,frozenset({'?b dbo:mp ?a'}),frozenset({'?a dbo:constituencyMp ?b'}),711.0,474.0,322.0,0.45288326300984527,0.0009554499219616989,-336692.0,-864.5321336760925
126,frozenset({'?a dbo:mp ?b'}),frozenset({'?a dbo:candidate ?b'}),711.0,8005.0,605.0,0.8509142053445851,0.00010629783951837415,-5690950.0,-53687.2075471698
127,frozenset({'?a dbo:candidate ?b'}),frozenset({'?a dbo:mp ?b'}),8005.0,711.0,605.0,0.07557776389756403,0.00010629783951837416,-5690950.0,-768.0472972972973
128,frozenset({'?a dbo:commander ?b'}),frozenset({'?a dbo:combatant ?b'}),11855.0,14718.0,923.0,0.07785744411640658,5.289947283354164e-06,-174480967.0,-15959.571441639224
129,frozenset({'?a dbo:combatant ?b'}),frozenset({'?a dbo:commander ?b'}),14718.0,11855.0,923.0,0.0627123250441636,5.289947283354163e-06,-174480967.0,-12647.130989488945
130,frozenset({'?a dbo:related ?b'}),frozenset({'?a dbo:variantsWithTheirOwnArticles ?b'}),8731.0,704.0,450.0,0.05154048791661894,7.321092033610645e-05,-6146174.0,-741.2019079821278
131,frozenset({'?a dbo:variantsWithTheirOwnArticles ?b'}),frozenset({'?a dbo:related ?b'}),704.0,8731.0,450.0,0.6392045454545454,7.321092033610645e-05,-6146174.0,-24196.535433070865
132,frozenset({'?a dbo:related ?b'}),frozenset({'?b dbo:variantsWithTheirOwnArticles ?a'}),8731.0,704.0,389.0,0.04455388844347726,6.328677335721201e-05,-6146235.0,-735.7819467753536
133,frozenset({'?b dbo:variantsWithTheirOwnArticles ?a'}),frozenset({'?a dbo:related ?b'}),704.0,8731.0,389.0,0.5525568181818182,6.328677335721203e-05,-6146235.0,-19510.857142857145
134,frozenset({'?a dbo:place ?b'}),frozenset({'?a dbo:combatant ?b'}),8187.0,14718.0,478.0,0.05838524490045194,3.966927904637311e-06,-120495788.0,-15629.534180827604
135,frozenset({'?a dbo:combatant ?b'}),frozenset({'?a dbo:place ?b'}),14718.0,8187.0,478.0,0.03247723875526566,3.966927904637311e-06,-120495788.0,-8460.78286516854
136,frozenset({'?a dbo:city ?b'}),frozenset({'?a dbo:area ?b'}),20338.0,8927.0,883.0,0.043416265119480775,4.863477665450966e-06,-181556443.0,-9331.122487792341
137,frozenset({'?a dbo:area ?b'}),frozenset({'?a dbo:city ?b'}),8927.0,20338.0,883.0,0.09891340875994176,4.863477665450966e-06,-181556443.0,-22569.418075584286
138,frozenset({'?a dbo:origin ?b'}),frozenset({'?a dbo:basinCountries ?b'}),34734.0,1665.0,151.0,0.004347325387228652,2.611006238575767e-06,-57831959.0,-1671.265535089495
139,frozenset({'?a dbo:basinCountries ?b'}),frozenset({'?a dbo:origin ?b'}),1665.0,34734.0,151.0,0.09069069069069069,2.611006238575767e-06,-57831959.0,-38197.123513870545
140,frozenset({'?a dbo:origin ?b'}),frozenset({'?a dbo:born ?b'}),34734.0,10504.0,382.0,0.010997869522657914,1.0470172812888342e-06,-364845554.0,-10619.795121099209
141,frozenset({'?a dbo:born ?b'}),frozenset({'?a dbo:origin ?b'}),10504.0,34734.0,382.0,0.036367098248286364,1.0470172812888342e-06,-364845554.0,-36043.808733451886
142,frozenset({'?a dbo:origin ?b'}),frozenset({'?a dbo:birthPlace ?b'}),34734.0,76916.0,733.0,0.021103241780388093,2.743673849444601e-07,-2671599611.0,-78573.14814270168
143,frozenset({'?a dbo:birthPlace ?b'}),frozenset({'?a dbo:origin ?b'}),76916.0,34734.0,733.0,0.009529876748660876,2.743673849444601e-07,-2671599611.0,-35067.18596012234
144,frozenset({'?a dbo:origin ?b'}),frozenset({'?a dbo:placeOfBirth ?b'}),34734.0,25307.0,284.0,0.008176426556112167,3.23089522903235e-07,-879013054.0,-25514.61840348331
145,frozenset({'?a dbo:placeOfBirth ?b'}),frozenset({'?a dbo:origin ?b'}),25307.0,34734.0,284.0,0.011222191488520963,3.2308952290323494e-07,-879013054.0,-35127.204212124845
