,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
19,frozenset({'?a http://example.com/isAffiliatedTo ?b'}),frozenset({'?a http://example.com/hasChild.http://example.com/isAffiliatedTo ?b'}),419854.0,755.0,274.0,0.0006526078112867806,8.643812070023584e-07,-316989496.0,-754.4923876257209
20,frozenset({'?a http://example.com/isConnectedTo ?b'}),frozenset({'?b http://example.com/isConnectedTo ?a'}),29058.0,29058.0,5658.0,0.19471402023539128,6.700874810220637e-06,-844361706.0,-36082.83358974359
21,frozenset({'?b http://example.com/isConnectedTo ?a'}),frozenset({'?a http://example.com/isConnectedTo ?b'}),29058.0,29058.0,5658.0,0.19471402023539128,6.700874810220637e-06,-844361706.0,-36082.83358974359
22,frozenset({'?a http://example.com/isConnectedTo ?b'}),frozenset({'?a http://example.com/isConnectedTo.http://example.com/isConnectedTo ?b'}),29058.0,216952.0,12235.0,0.421054442838461,1.94077234982144e-06,-6304178981.0,-374734.71782678476
23,frozenset({'?a http://example.com/isConnectedTo.http://example.com/isConnectedTo ?b'}),frozenset({'?a http://example.com/isConnectedTo ?b'}),216952.0,29058.0,12235.0,0.0563949629411114,1.94077234982144e-06,-6304178981.0,-30793.604165750767
24,frozenset({'?a http://example.com/isConnectedTo.http://example.com/isConnectedTo ?b'}),frozenset({'?b http://example.com/isConnectedTo ?a'}),216952.0,29058.0,6293.0,0.029006416165787825,9.982247975011296e-07,-6304184923.0,-29925.017511713242
25,frozenset({'?b http://example.com/isConnectedTo ?a'}),frozenset({'?a http://example.com/isConnectedTo.http://example.com/isConnectedTo ?b'}),29058.0,216952.0,6293.0,0.21656686626746507,9.982247975011296e-07,-6304184923.0,-276923.44203821657
26,frozenset({'?a http://example.com/isConnectedTo.http://example.com/dealsWith ?b'}),frozenset({'?a http://example.com/isConnectedTo ?b'}),2303.0,29058.0,115.0,0.04993486756404689,1.7184550748174993e-06,-66920459.0,-30584.218921389394
27,frozenset({'?a http://example.com/isConnectedTo ?b'}),frozenset({'?a http://example.com/isConnectedTo.http://example.com/dealsWith ?b'}),29058.0,2303.0,115.0,0.003957602037304701,1.7184550748174995e-06,-66920459.0,-2311.1465984866804
28,frozenset({'?a http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/hasChild.http://example.com/isCitizenOf ?b'}),43561.0,618.0,179.0,0.004109180230022267,6.649158948256096e-06,-26920519.0,-619.5458254575631
29,frozenset({'?a http://example.com/hasChild.http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/isCitizenOf ?b'}),618.0,43561.0,179.0,0.2896440129449838,6.6491589482560966e-06,-26920519.0,-61321.36674259681
30,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/isAffiliatedTo.http://example.com/isLocatedIn ?b'}),45021.0,65107.0,623.0,0.0138379867173097,2.1254222614019536e-07,-2931181624.0,-66019.57804405603
31,frozenset({'?a http://example.com/isAffiliatedTo.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),65107.0,45021.0,623.0,0.009568863563057736,2.1254222614019539e-07,-2931181624.0,-45454.952236213634
32,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/graduatedFrom.http://example.com/isLocatedIn ?b'}),45021.0,56770.0,482.0,0.01070611492414651,1.8858754490305638e-07,-2555841688.0,-57383.352769482924
33,frozenset({'?a http://example.com/graduatedFrom.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),56770.0,45021.0,482.0,0.0084903998590805,1.8858754490305635e-07,-2555841688.0,-45405.51094371802
34,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/created.http://example.com/isLocatedIn ?b'}),45021.0,22382.0,169.0,0.0037538037804580086,1.6771529713421537e-07,-1007659853.0,-22465.330442343708
35,frozenset({'?a http://example.com/created.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),22382.0,45021.0,169.0,0.0075507103922795105,1.6771529713421537e-07,-1007659853.0,-45362.519245486874
36,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/influences.http://example.com/wasBornIn ?b'}),45021.0,8644.0,133.0,0.0029541769396503855,3.417604048646906e-07,-389161391.0,-8668.608603635716
37,frozenset({'?a http://example.com/influences.http://example.com/wasBornIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),8644.0,45021.0,133.0,0.015386395187413235,3.4176040486469056e-07,-389161391.0,-45723.52015039361
38,frozenset({'?a http://example.com/wasBornIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),161556.0,45021.0,4889.0,0.030261952511822527,6.721741523249712e-07,-7273407787.0,-46424.90837253538
39,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/wasBornIn ?b'}),45021.0,161556.0,4889.0,0.10859376735301304,6.721741523249712e-07,-7273407787.0,-181236.11220472443
40,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/influences.http://example.com/diedIn ?b'}),45021.0,3997.0,165.0,0.003664956353701606,9.169267835130362e-07,-179948772.0,-4010.699036918138
41,frozenset({'?a http://example.com/influences.http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),3997.0,45021.0,165.0,0.041280960720540404,9.169267835130362e-07,-179948772.0,-46958.491649269316
42,frozenset({'?a http://example.com/isMarriedTo.http://example.com/wasBornIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),6966.0,45021.0,141.0,0.020241171403962102,4.4959399844432827e-07,-313616145.0,-45950.083516483515
43,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/wasBornIn ?b'}),45021.0,6966.0,141.0,0.0031318717931631906,4.495939984443282e-07,-313616145.0,-6986.8820187165775
44,frozenset({'?a http://example.com/hasChild.http://example.com/wasBornIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),2912.0,45021.0,390.0,0.13392857142857142,2.9748022351474075e-06,-131100762.0,-51981.85567010309
45,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/hasChild.http://example.com/wasBornIn ?b'}),45021.0,2912.0,390.0,0.00866262410874925,2.974802235147407e-06,-131100762.0,-2936.437252134167
46,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/isPoliticianOf.http://example.com/hasCapital ?b'}),45021.0,2300.0,167.0,0.0037093800670798074,1.6127739422086119e-06,-103548133.0,-2307.55961564186
47,frozenset({'?a http://example.com/isPoliticianOf.http://example.com/hasCapital ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),2300.0,45021.0,167.0,0.07260869565217391,1.6127739422086119e-06,-103548133.0,-48544.77262072198
48,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/worksAt.http://example.com/isLocatedIn ?b'}),45021.0,7507.0,234.0,0.005197574465249551,6.923637225588851e-07,-337972413.0,-7545.216826311207
49,frozenset({'?a http://example.com/worksAt.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),7507.0,45021.0,234.0,0.031170907153323563,6.923637225588851e-07,-337972413.0,-46468.464182593154
50,frozenset({'?a http://example.com/livesIn ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),29916.0,45021.0,524.0,0.017515710656504882,3.8905645491003935e-07,-1346847712.0,-45822.61567773544
51,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/livesIn ?b'}),45021.0,29916.0,524.0,0.011639012905088736,3.890564549100393e-07,-1346847712.0,-30267.281277389488
52,frozenset({'?a http://example.com/diedIn ?b'}),frozenset({'?a http://example.com/isCitizenOf.http://example.com/hasCapital ?b'}),45021.0,42044.0,1235.0,0.027431643011039293,6.524508374807176e-07,-1892861689.0,-43228.83805325903
53,frozenset({'?a http://example.com/isCitizenOf.http://example.com/hasCapital ?b'}),frozenset({'?a http://example.com/diedIn ?b'}),42044.0,45021.0,1235.0,0.02937398915421939,6.524508374807176e-07,-1892861689.0,-46382.437207478746
54,frozenset({'?a http://example.com/isMarriedTo.http://example.com/hasGender ?b'}),frozenset({'?a http://example.com/hasGender ?b'}),20680.0,923292.0,668.0,0.03230174081237911,3.498540094832308e-08,-19093677892.0,-954110.427743354
55,frozenset({'?a http://example.com/hasGender ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/hasGender ?b'}),923292.0,20680.0,668.0,0.0007234980916113212,3.498540094832308e-08,-19093677892.0,-20693.972049285516
56,frozenset({'?a http://example.com/hasWebsite ?b'}),frozenset({'?a http://example.com/created.http://example.com/hasWebsite ?b'}),226377.0,5711.0,103.0,0.0004549932192758098,7.966962340672559e-08,-1292838944.0,-5712.599193897664
57,frozenset({'?a http://example.com/created.http://example.com/hasWebsite ?b'}),frozenset({'?a http://example.com/hasWebsite ?b'}),5711.0,226377.0,103.0,0.018035370337944317,7.966962340672557e-08,-1292838944.0,-230533.76176890158
58,frozenset({'?b http://example.com/happenedIn.http://example.com/dealsWith ?a'}),frozenset({'?a http://example.com/participatedIn ?b'}),14567.0,15033.0,520.0,0.035697123635614746,2.374584157228414e-06,-218985191.0,-15588.463301772621
59,frozenset({'?a http://example.com/participatedIn ?b'}),frozenset({'?b http://example.com/happenedIn.http://example.com/dealsWith ?a'}),15033.0,14567.0,520.0,0.034590567418346305,2.374584157228414e-06,-218985191.0,-15087.898987115
60,frozenset({'?a http://example.com/diedIn.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/isPoliticianOf ?b'}),118478.0,3749.0,897.0,0.007571025844460575,2.019478752856915e-06,-444173125.0,-3776.592680790264
61,frozenset({'?a http://example.com/isPoliticianOf ?b'}),frozenset({'?a http://example.com/diedIn.http://example.com/isLocatedIn ?b'}),3749.0,118478.0,897.0,0.2392638036809816,2.019478752856915e-06,-444173125.0,-155739.92741935482
62,frozenset({'?a http://example.com/diedIn.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/isCitizenOf ?b'}),118478.0,43561.0,3532.0,0.029811441786660814,6.8436082244808e-07,-5161016626.0,-44898.488681641815
63,frozenset({'?a http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/diedIn.http://example.com/isLocatedIn ?b'}),43561.0,118478.0,3532.0,0.08108170152200363,6.8436082244808e-07,-5161016626.0,-128930.93999350471
64,frozenset({'?a http://example.com/livesIn ?b'}),frozenset({'?a http://example.com/diedIn.http://example.com/isLocatedIn ?b'}),29916.0,118478.0,535.0,0.017883406872576547,1.5094284907389175e-07,-3544387313.0,-120634.35322146965
65,frozenset({'?a http://example.com/diedIn.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/livesIn ?b'}),118478.0,29916.0,535.0,0.004515606272894546,1.5094284907389175e-07,-3544387313.0,-30050.697116403688
66,frozenset({'?a http://example.com/isPoliticianOf ?b'}),frozenset({'?a http://example.com/graduatedFrom.http://example.com/isLocatedIn ?b'}),3749.0,56770.0,281.0,0.07495332088556948,1.3202980603411923e-06,-212830449.0,-61368.794982698964
67,frozenset({'?a http://example.com/graduatedFrom.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/isPoliticianOf ?b'}),56770.0,3749.0,281.0,0.00494979742821913,1.3202980603411923e-06,-212830449.0,-3766.644125404946
68,frozenset({'?a http://example.com/livesIn.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/isPoliticianOf ?b'}),53614.0,3749.0,263.0,0.0049054351475360915,1.3084649633331799e-06,-200998623.0,-3766.476204757174
69,frozenset({'?a http://example.com/isPoliticianOf ?b'}),frozenset({'?a http://example.com/livesIn.http://example.com/isLocatedIn ?b'}),3749.0,53614.0,263.0,0.0701520405441451,1.3084649633331799e-06,-200998623.0,-57657.81325301205
70,frozenset({'?a http://example.com/wasBornIn.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/isPoliticianOf ?b'}),412018.0,3749.0,622.0,0.001509642782596877,4.02678789703088e-07,-1544654860.0,-3753.6666958356427
71,frozenset({'?a http://example.com/isPoliticianOf ?b'}),frozenset({'?a http://example.com/wasBornIn.http://example.com/isLocatedIn ?b'}),3749.0,412018.0,622.0,0.16591090957588692,4.02678789703088e-07,-1544654860.0,-493972.4122161817
72,frozenset({'?a http://example.com/livesIn ?b'}),frozenset({'?a http://example.com/isPoliticianOf ?b'}),29916.0,3749.0,103.0,0.0034429736595801576,9.183712082102314e-07,-112154981.0,-3760.948847818066
73,frozenset({'?a http://example.com/isPoliticianOf ?b'}),frozenset({'?a http://example.com/livesIn ?b'}),3749.0,29916.0,103.0,0.027473993064817286,9.183712082102315e-07,-112154981.0,-30760.10285244103
74,frozenset({'?a http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/isAffiliatedTo.http://example.com/isLocatedIn ?b'}),43561.0,65107.0,1879.0,0.04313491425816671,6.625234499848972e-07,-2836124148.0,-68040.94011803657
75,frozenset({'?a http://example.com/isAffiliatedTo.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/isCitizenOf ?b'}),65107.0,43561.0,1879.0,0.02886018400479211,6.625234499848974e-07,-2836124148.0,-44854.50939457202
76,frozenset({'?a http://example.com/wasBornIn ?b'}),frozenset({'?a http://example.com/isAffiliatedTo.http://example.com/isLocatedIn ?b'}),161556.0,65107.0,1213.0,0.007508232439525613,1.153214314824153e-07,-10518425279.0,-65598.52900344886
77,frozenset({'?a http://example.com/isAffiliatedTo.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/wasBornIn ?b'}),65107.0,161556.0,1213.0,0.018630869184573087,1.1532143148241531e-07,-10518425279.0,-164622.05191410775
78,frozenset({'?a http://example.com/isLeaderOf ?b'}),frozenset({'?a http://example.com/isAffiliatedTo.http://example.com/isLocatedIn ?b'}),9870.0,65107.0,157.0,0.01590678824721378,2.443176347737383e-07,-642605933.0,-66158.36713682693
79,frozenset({'?a http://example.com/isAffiliatedTo.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/isLeaderOf ?b'}),65107.0,9870.0,157.0,0.002411415055216797,2.443176347737383e-07,-642605933.0,-9892.855781370285
80,frozenset({'?a http://example.com/livesIn ?b'}),frozenset({'?a http://example.com/isAffiliatedTo.http://example.com/isLocatedIn ?b'}),29916.0,65107.0,690.0,0.02306458082631368,3.5425654424737243e-07,-1947740322.0,-66643.09505235065
81,frozenset({'?a http://example.com/isAffiliatedTo.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/livesIn ?b'}),65107.0,29916.0,690.0,0.010597938777704395,3.542565442473725e-07,-1947740322.0,-30235.433270720463
82,frozenset({'?a http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/hasAcademicAdvisor.http://example.com/isCitizenOf ?b'}),43561.0,1347.0,482.0,0.011064943412685659,8.214508843864632e-06,-58676185.0,-1361.0600524617564
83,frozenset({'?a http://example.com/hasAcademicAdvisor.http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/isCitizenOf ?b'}),1347.0,43561.0,482.0,0.3578322197475872,8.214508843864632e-06,-58676185.0,-67832.73988439306
84,frozenset({'?a http://example.com/livesIn ?b'}),frozenset({'?a http://example.com/hasAcademicAdvisor.http://example.com/isCitizenOf ?b'}),29916.0,1347.0,159.0,0.005314881668672282,3.945717645636438e-06,-40296693.0,-1353.1920556507714
85,frozenset({'?a http://example.com/hasAcademicAdvisor.http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/livesIn ?b'}),1347.0,29916.0,159.0,0.11804008908685969,3.945717645636438e-06,-40296693.0,-33918.77525252525
86,frozenset({'?a http://example.com/created.http://example.com/hasGender ?b'}),frozenset({'?a http://example.com/hasGender ?b'}),1383.0,923292.0,953.0,0.6890817064352857,7.463312867817394e-07,-1276911883.0,-2969561.5186046516
87,frozenset({'?a http://example.com/hasGender ?b'}),frozenset({'?a http://example.com/created.http://example.com/hasGender ?b'}),923292.0,1383.0,953.0,0.0010321761696191454,7.463312867817392e-07,-1276911883.0,-1383.4279413534503
88,frozenset({'?a http://example.com/isMarriedTo.http://example.com/created ?b'}),frozenset({'?a http://example.com/directed ?b'}),22063.0,39686.0,107.0,0.00484974844762725,1.2220300477819004e-07,-875592111.0,-39878.40020950993
89,frozenset({'?a http://example.com/directed ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/created ?b'}),39686.0,22063.0,107.0,0.0026961648944212064,1.2220300477819001e-07,-875592111.0,-22121.643598878196
90,frozenset({'?a http://example.com/isMarriedTo.http://example.com/created ?b'}),frozenset({'?a http://example.com/created ?b'}),22063.0,261102.0,692.0,0.03136472827811268,1.201244275344987e-07,-5760692734.0,-269555.5361471152
91,frozenset({'?a http://example.com/created ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/created ?b'}),261102.0,22063.0,692.0,0.0026503052446936446,1.2012442753449869e-07,-5760692734.0,-22120.626412196154
92,frozenset({'?a http://example.com/isCitizenOf ?b'}),frozenset({'?a http://example.com/graduatedFrom.http://example.com/isLocatedIn ?b'}),43561.0,56770.0,4203.0,0.09648538830605358,1.6995840814876444e-06,-2472953767.0,-62831.30263224757
93,frozenset({'?a http://example.com/graduatedFrom.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/isCitizenOf ?b'}),56770.0,43561.0,4203.0,0.07403558217368328,1.6995840814876444e-06,-2472953767.0,-47042.84437004205
94,frozenset({'?a http://example.com/wasBornIn ?b'}),frozenset({'?a http://example.com/graduatedFrom.http://example.com/isLocatedIn ?b'}),161556.0,56770.0,1585.0,0.009810839585035529,1.728173257888943e-07,-9171532535.0,-57331.46985391102
95,frozenset({'?a http://example.com/graduatedFrom.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/wasBornIn ?b'}),56770.0,161556.0,1585.0,0.027919675885150607,1.728173257888943e-07,-9171532535.0,-166195.11370843527
96,frozenset({'?a http://example.com/isLeaderOf ?b'}),frozenset({'?a http://example.com/graduatedFrom.http://example.com/isLocatedIn ?b'}),9870.0,56770.0,205.0,0.02077001013171226,3.658624296584862e-07,-560319695.0,-57973.10191412313
97,frozenset({'?a http://example.com/graduatedFrom.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/isLeaderOf ?b'}),56770.0,9870.0,205.0,0.0036110621807292583,3.6586242965848616e-07,-560319695.0,-9904.766728542385
98,frozenset({'?a http://example.com/livesIn ?b'}),frozenset({'?a http://example.com/graduatedFrom.http://example.com/isLocatedIn ?b'}),29916.0,56770.0,1745.0,0.058329990640459954,1.0274791375807636e-06,-1698329575.0,-60285.449717794894
99,frozenset({'?a http://example.com/graduatedFrom.http://example.com/isLocatedIn ?b'}),frozenset({'?a http://example.com/livesIn ?b'}),56770.0,29916.0,1745.0,0.030738065879866126,1.0274791375807636e-06,-1698329575.0,-30863.690140845072
100,frozenset({'?a http://example.com/hasAcademicAdvisor.http://example.com/graduatedFrom ?b'}),frozenset({'?a http://example.com/graduatedFrom ?b'}),1586.0,26280.0,230.0,0.1450189155107188,5.51822357346723e-06,-41679850.0,-30736.35250737463
101,frozenset({'?a http://example.com/graduatedFrom ?b'}),frozenset({'?a http://example.com/hasAcademicAdvisor.http://example.com/graduatedFrom ?b'}),26280.0,1586.0,230.0,0.008751902587519025,5.518223573467229e-06,-41679850.0,-1598.9942418426103
102,frozenset({'?a http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/created ?b'}),120592.0,22063.0,207.0,0.0017165317765689267,7.780137681044856e-08,-2660621089.0,-22099.935241101466
103,frozenset({'?a http://example.com/isMarriedTo.http://example.com/created ?b'}),frozenset({'?a http://example.com/actedIn ?b'}),22063.0,120592.0,207.0,0.009382223632325612,7.780137681044856e-08,-2660621089.0,-121733.1274249634
104,frozenset({'?a http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/wroteMusicFor ?b'}),120592.0,22379.0,140.0,0.0011609393657954093,5.187628427523166e-08,-2698728228.0,-22404.009696808687
105,frozenset({'?a http://example.com/wroteMusicFor ?b'}),frozenset({'?a http://example.com/actedIn ?b'}),22379.0,120592.0,140.0,0.006255864873318737,5.187628427523166e-08,-2698728228.0,-121350.15014164305
106,frozenset({'?a http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/directed ?b'}),120592.0,8840.0,471.0,0.0039057317234974125,4.418248555992548e-07,-1066032809.0,-8873.658128054212
107,frozenset({'?a http://example.com/isMarriedTo.http://example.com/directed ?b'}),frozenset({'?a http://example.com/actedIn ?b'}),8840.0,120592.0,471.0,0.05328054298642534,4.418248555992548e-07,-1066032809.0,-127377.7560043016
108,frozenset({'?a http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/directed ?b'}),120592.0,39686.0,1041.0,0.008632413427093007,2.1751785080615348e-07,-4785813071.0,-40030.56034663031
109,frozenset({'?a http://example.com/directed ?b'}),frozenset({'?a http://example.com/actedIn ?b'}),39686.0,120592.0,1041.0,0.026230912664415663,2.175178508061535e-07,-4785813071.0,-123839.4210376504
110,"frozenset({('?a http://example.com/actedIn ?b', '?a http://example.com/directed ?b')})",frozenset({'?a http://example.com/created ?b'}),1041.0,261102.0,453.0,0.43515850144092216,1.6666226280952355e-06,-271806729.0,-462255.3418367347
111,frozenset({'?a http://example.com/created ?b'}),"frozenset({('?a http://example.com/actedIn ?b', '?a http://example.com/directed ?b')})",261102.0,1041.0,453.0,0.0017349541558471402,1.6666226280952355e-06,-271806729.0,-1041.8074882312997
112,frozenset({'?a http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/isMarriedTo.http://example.com/actedIn ?b'}),120592.0,47547.0,1149.0,0.009527995223563752,2.003910914161514e-07,-5733786675.0,-48003.37593663923
113,frozenset({'?a http://example.com/isMarriedTo.http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/actedIn ?b'}),47547.0,120592.0,1149.0,0.024165562496056534,2.0039109141615144e-07,-5733786675.0,-123577.31533686796
114,frozenset({'?a http://example.com/actedIn ?b'}),frozenset({'?a http://example.com/created ?b'}),120592.0,261102.0,1275.0,0.01057284065277962,4.0493143111809256e-08,-31486811109.0,-263891.07832077576
115,frozenset({'?a http://example.com/created ?b'}),frozenset({'?a http://example.com/actedIn ?b'}),261102.0,120592.0,1275.0,0.004883149114139302,4.0493143111809256e-08,-31486811109.0,-121182.75345518364
116,frozenset({'?a http://example.com/directed ?b'}),"frozenset({('?a http://example.com/actedIn ?b', '?a http://example.com/created ?b')})",39686.0,1275.0,453.0,0.011414604646474827,8.952631095274374e-06,-50599197.0,-1288.7101164835724
117,"frozenset({('?a http://example.com/actedIn ?b', '?a http://example.com/created ?b')})",frozenset({'?a http://example.com/directed ?b'}),1275.0,39686.0,453.0,0.3552941176470588,8.952631095274374e-06,-50599197.0,-61555.200729927004
118,frozenset({'?a http://example.com/holdsPoliticalPosition.http://example.com/isPoliticianOf ?b'}),frozenset({'?a http://example.com/isPoliticianOf ?b'}),943.0,3749.0,924.0,0.9798515376458112,0.0002613634402896269,-3534383.0,-186019.15789473677
119,frozenset({'?a http://example.com/isPoliticianOf ?b'}),frozenset({'?a http://example.com/holdsPoliticalPosition.http://example.com/isPoliticianOf ?b'}),3749.0,943.0,924.0,0.24646572419311816,0.0002613634402896269,-3534383.0,-1250.1090265486725
